name,rating
Nikka Pure Malt Black,8.5
Nikka Pure Malt Taketsuru,7.5
Nikka Single Coffey Malt 12 yo,7.2
Nikka Taketsuru Pure Malt 17,8.1
Nikka Taketsuru Pure Malt 21 Year Old,8.5
Nikka Whisky from the Barrel - 50cL,8.5
Nikka Yoichi 10,8.5
Nikka Yoichi 12 Single Malt,8.5
Nikka Yoichi No Age,8.1
Nikka Yoichi Single Cask #7,8.8
Nikka Yoichi Single Malt,7.8
Nikka Yoichi Single Malt 15,8.5
"Nikka, The Blend of ",8.5
Noah's Mill,8.5
North British 1962 Alambic Classique,8.1
North British 1962 Sirius,9.1
North British 1964 Sovereign,8.5
North British 1989 Sovereign for K&L,8.1
North British 28yr Duncan Taylor,8.1
North of Scotland 1963 Scott's Selection,7.8
North of Scotland 1964 Scott's Selection (2005),9.1
North of Scotland 1964 Scott's Selection (2007),7.5
North of Scotland 1964 Scott's Selection (2009),8.5
North Port  (Brechin) 1976 Cadenhead's,8.5
North Port - Brechin 1981 Connoisseurs Choice,8.5
North Port - Brechin 1981 Connoisseurs Choice,7.8
North Port 1971 Rare Malts,9.1
North Port 1981 Duncan Taylor (Rarest),8.1
Oban 12 (Circa 1980's),7.8
Oban 14,7.8
Oban 18,8.8
Oban 1969,8.8
Oban 1992 Distillers Edition,8.1
Oban 1998 Distillers Edition,8.1
Oban Cask Strength Limited Edition,8.5
Oban The Night's Watch,7.8
Octomore 01.1,8.8
Octomore 10 (2012 First Release),8.5
Octomore 2.1,8.8
Octomore 2.2 Orpheus,8.8
Octomore 3.1,8.8
Octomore 4.1,8.5
Octomore 4.2 Comus,8.1
Octomore 6.1,7.8
Octomore Futures,8.1
OId Blowhard,8.5
Old 1889 Royal (1948),8.5
Old Ballantruan,8.1
Old Charter 10 (Early/Mid 1970s),8.5
Old Charter 12,8.1
Old Charter 7 (1980s),7.5
Old Charter 8,7.8
Old Charter Proprietor's Reserve 13 Louisville ,8.1
Old Charter Proprietors Reserve 13 ,8.5
Old Crow,7.0
Old Crow (Late 1980's or earlier),7.5
Old Crow Bottle in Bond (Late 1970's),7.2
Old Dundee 12,7.5
Old Dundee 25yr,8.1
Old Ezra 7 yo 101,8.5
Old Fettercairn (1970's) ,7.8
Old Fettercairn 1966,8.8
Old Fettercairn 32 Limited Edition,8.5
Old Fitzgerald (1916/1933),7.5
Old Fitzgerald 1849,8.1
Old Fitzgerald 1849 (Late 1980's),8.5
Old Fitzgerald 1949 Candle Stick Decanter,8.5
Old Fitzgerald 7yo 1958,8.8
Old Fitzgerald 7yo Prime Straight 1970's,8.5
Old Fitzgerald Bottled in Bond,7.8
Old Fitzgerald Bottled In Bond,8.5
Old Fitzgerald Bottled in Bond (1959),8.8
Old Fitzgerald Bottled in Bond (Stitzel-Weller),7.5
Old Fitzgerald Colonial Decanter,8.1
Old Fitzgerald Flagship Decanter,9.1
Old Fitzgerald Leprechaun Bottle 1962,8.1
Old Fitzgerald Prime Bourbon Triangular Decanter,7.2
Old Fitzgerald Tournament Decanter in Wedgewood Green,8.5
Old Fitzgerald Tree of Life Decanter (1957),9.1
Old Forester,7.8
Old Forester (early 1980s),8.5
Old Forester 1897,8.1
Old Forester 1920,8.5
Old Forester 1920 Prohibition Style,8.1
Old Forester Birthday Bourbon (2004),8.5
Old Forester Birthday Bourbon (2005),8.8
Old Forester Birthday Bourbon (2006),8.5
Old Forester Birthday Bourbon (2007),8.1
Old Forester Birthday Bourbon (2011),7.5
Old Forester Birthday Bourbon (2013),7.0
Old Forester Birthday Bourbon (2014),8.5
Old Forester Birthday Bourbon (2015),8.1
Old Forester Bonded,8.5
Old Forester Repeal,7.0
Old Forester Signature,7.8
Old Forester Signature 100 Proof,8.5
Old Grand Dad,7.8
Old Grand Dad (Late 1970's),8.1
Old Grand Dad 114 ,7.8
Old Grand Dad BIB (1945),8.5
Old Grand Dad Bottle in Bond (1980s),8.8
Old Grand Dad Bottled in Bond,8.1
Old Grand Dad Bottled in Bond (1990's),8.5
Old Gristmill Corn Whiskey,7.5
Old Heaven Hill BIB (pre-fire),7.2
Old Hermitage (1916/1926),8.1
Old Hickory 10,8.1
Old Hokonui,7.0
Old Overholt,7.8
Old Overholt (1980s),7.8
Old Parr Superior,8.1
Old Potrero 18th Century Style Spirit ,8.5
Old Potrero Hotaling's 18,8.1
Old Potrero Hotalings 11 yo,8.1
Old Potrero Hotalings 13,8.8
Old Potrero Single Malt Spirit,7.8
Old Pulteney 12,8.1
Old Pulteney 17,8.8
Old Pulteney 1989 Duncan Taylor,8.5
Old Pulteney 1989 Whisky Galore,7.2
Old Pulteney 1990 Cadenhead,8.5
Old Pulteney 1990 Gordon and MacPhail Cask,9.1
Old Pulteney 1997 G&M (Aalborg Whisky Club),8.1
Old Pulteney 21,8.5
Old Pulteney 21 Year,8.8
Old Pulteney 21 Year Old Gordon & MacPhail ,8.5
Old Pulteney 23 Year Old - Sherry Casks,9.1
Old Pulteney 30,8.1
Old Pulteney 35 Year,9.1
Old Pulteney 8,7.8
Old Pulteney Navigator,8.5
Old Pulteney WK499 Isabella Fortuna,8.8
Old Pultney 1998 G&M Reserve,8.1
Old Rhosdhu,8.1
Old Rip Van Winkle 10/107,8.1
Old Rip Van Winkle 10/90,8.5
Old Rip Van Winkle 23,9.1
Old Rip Van Winkle Decanter 1975,8.1
Old Rip Van Winkle Decanter 1977,8.1
Old Ripy,8.1
Old Smuggler,7.5
Old St. Andrews Clubhouse Blend,7.2
Old Taylor (Late 1970's),8.5
Old Taylor 6 ,7.5
Old Taylor 6 (1970's),7.8
Old Taylor 6 (1990's),7.2
Old Taylor BIB 1972-1982,8.5
Old Taylor Bottled In Bond (early 1970's),7.8
Old Weller 107 (early 1970s),9.1
Old Weller Antique - Julio's Loch and Key Selection 2009,8.1
Old Weller Antique (1789b #10),8.8
Old Weller Antique (1789b #5),8.5
Old Weller Antique (1789b #6),8.5
Old Weller Antique (1789b #8),8.5
Old Weller Antique (1789b #9),8.5
Old Weller Antique (Cork 'n Bottle #46),8.1
Old Weller Antique (K&L Barrel #001),8.1
Old Weller Antique (pre-2009),8.8
Old Weller Antique (The Party Source) ,8.5
Old Weller Antique 107,8.1
Old Weller Original 107 (1970s),9.1
Old Whiskey River ,8.5
Omar Cask Strength,8.5
Origine,7.2
Overeem Port Cask Matured,7.8
Overholt Rye Whiskey 1909,8.8
Pappy Van Winkle 15,8.8
Pappy Van Winkle 15 (Buffalo Trace),8.8
Pappy Van Winkle 20,8.8
Pappy Van Winkle 23 ,7.8
Parker's Heritage Collection - 1st Edition (2007),9.4
Parker's Heritage Collection - 2nd Edition (2008),8.8
Parker's Heritage Collection - 3rd Edition - Golden Anniversary (2009),8.5
Parker's Heritage Collection - 4th Edition - Wheated Bourbon (2010),9.1
Parker's Heritage Collection - 5th Edition - Barrel Finished (2011),8.5
Parker's Heritage Collection - 6th Edition - Master Distiller's Blend of Mashbills (2012),8.5
Parker's Heritage Collection - 7th - Promise of Hope,8.5
Parker's Heritage Collection - 8th Edition -Wheat Whiskey (Batch 1),8.5
Parker's Heritage Collection - 8th Edition -Wheat Whiskey (Batch 2),7.8
Parker's Heritage Collection 10th 24 yo 1990,8.8
Parker's Heritage Collection 12th Edition - Orange Curacao,7.5
Parker's Heritage Collection 9th Edition Malt ,7.8
Paul John Classic Select Cask,8.5
Paul John Mars Orbiter ,8.5
Paul John Peated,8.5
"Paul John Peated, Cask 739",8.8
Pe3 Elements of Islay,8.8
Peat Reek,7.2
Peat's Beast,8.5
Peaty Five,7.8
Pebble Beach 12yo,8.1
Peerless Rye 2015 (Cork 'n Bottle),6.5
Penderyn,8.5
Penderyn Peated,7.8
Penderyn Sherrywood,8.8
Pendleton ,6.2
Pendleton 1910,7.8
Pennypacker Bourbon,7.2
Peregrine Rock,8.5
Pig's Nose,8.1
Pike Creek,7.5
Pikesville Rye,8.5
Pikesville Rye 110 Proof,8.1
Pittyvaich 12 Flora and Fauna,8.5
Pittyvaich 1979 Duncan Taylor ROR,8.8
Pittyvaich 1989 25yr,8.8
Pittyvaich 25 (2015 Diageo Special Releases),8.5
Pittyvaich SMWS 90.12,8.8
Platte Valley Corn Whiskey,7.8
Poit Dhubh 21,8.1
Port Askaig 19,8.8
Port Charlotte 10,8.1
Port Charlotte 2001 Baffo Series,8.5
Port Charlotte 2001 Bloodtub (Cask 38),8.8
Port Charlotte 2001 Bloodtub for Alan Robinson,8.8
Port Charlotte 2001 Malts of Scotland,8.8
Port Charlotte 2001 Malts of Scotland,8.5
Port Charlotte 2001 Whiskyfriends,9.4
Port Charlotte 2002 Burns Malt,8.5
Port Charlotte 2002 Malts of Scotland,8.5
Port Charlotte 2002 Nadi Fiori,9.1
Port Charlotte 2002 Single Cask Nation,9.1
Port Charlotte 2002 SMWS 127.36,8.1
Port Charlotte 2003 SMWS 127.7,8.8
Port Charlotte 2004 The Cooper's Choice,7.8
Port Charlotte An Turas Mor,8.1
Port Charlotte PC 10 Tro Na Linntean,8.5
Port Charlotte PC 9 An Ataireachd Ard,8.8
Port Charlotte PC5 Evolution,9.1
Port Charlotte PC6 Cuairt-Beatha,8.8
Port Charlotte PC7 Sin An Doigh Ileach ,8.5
Port Charlotte PC8 Ar Duthchas,8.8
Port Charlotte Scottish Barley Heavily Peated,8.5
Port Dundas 18yr,7.8
Port Dundas 1978 Sovereign,8.5
Port Dundas 1990 Sovereign for K&L,7.5
Port Dundas 2004 Old Particular,7.5
Port Dundas 34yr Duncan Taylor,8.5
Port Dundas SMWS G6.4,7.8
Port Ellen 12th Release,9.1
Port Ellen 13th Release,9.1
Port Ellen 15th Release (2015),9.4
Port Ellen 1974 Gordon & MacPhail,8.8
Port Ellen 1976 Old Malt Cask (Cask 1446),8.8
Port Ellen 1977,9.1
Port Ellen 1977 Old Malt Cask,8.8
Port Ellen 1977 Signatory (Cask 3615),8.5
Port Ellen 1978 (Rare Malts),9.4
Port Ellen 1978 Douglas & Laing Old and Rare,8.8
Port Ellen 1978 Signatory (Butt 5265),9.1
Port Ellen 1978 Signatory Portwood Finish,8.8
Port Ellen 1978 The Whisky Shop 10th Anniversary,8.8
Port Ellen 1979 25yr Old Malt Cask,9.1
Port Ellen 1979 26yr Old Malt Cask,9.1
Port Ellen 1979 DL Platinum August,8.5
Port Ellen 1979 DL Platinum June,8.8
Port Ellen 1979 Mackillop's Choice,9.1
Port Ellen 1979 Norse Cask,8.8
Port Ellen 1979 Old Malt Cask,8.5
Port Ellen 1979 Signatory (Butt 5537),8.1
Port Ellen 1979 Signatory (Butt 6775),8.5
Port Ellen 1979 Signatory (Cask 1847),8.5
Port Ellen 1979 Signatory (Cask 5151),8.5
Port Ellen 1980 Signatory,9.4
Port Ellen 1982 Chieftain's Choice,8.5
Port Ellen 1982 Connoisseurs Choice  25 yo,8.8
Port Ellen 1982 Connoisseurs Choice 27 yo,8.1
Port Ellen 1982 DL Platinum Old & Rare,8.8
Port Ellen 1982 Malts of Scotland,8.8
Port Ellen 1982 McGibbon's Provenance,9.1
Port Ellen 1982 McGibbon's Provenance,8.8
Port Ellen 1982 Murray McDavid Mission,8.5
Port Ellen 1982 Nectar of the Daily Drams,9.1
Port Ellen 1982 Old Bothwell (Cask 2041),9.4
Port Ellen 1982 Old Bothwell (Cask 2043),9.1
Port Ellen 1982 Old Bothwell (Cask 2044),9.1
Port Ellen 1982 Old Bothwell (Cask 2729) ,8.8
Port Ellen 1982 Old Malt Cask,8.8
Port Ellen 1982 Old Malt Cask (Advance Sample),8.8
Port Ellen 1982 Old Malt Cask 18yo,9.4
Port Ellen 1982 Old Malt Cask 25yo,8.8
Port Ellen 1982 Old Malt Cask for PLOWED,9.1
Port Ellen 1982 Scott's Selection,9.1
Port Ellen 1982 Signatory (Cask 1136),9.1
Port Ellen 1982 Signatory (Cask 1145),8.8
Port Ellen 1982 Signatory (Cask 1202),8.8
Port Ellen 1982 Sovereign K&L,9.1
Port Ellen 1982 The Taster,9.1
Port Ellen 1982 The Whisky Fair,9.1
Port Ellen 1982 Whisky Doris,9.1
Port Ellen 1982 Whisky Live,8.8
Port Ellen 1983 Cooper's Choice,8.5
Port Ellen 1983 McGibbon's Provenance,8.5
Port Ellen 1983 Old Bothwell (220),8.8
Port Ellen 1983 Old Bothwell (Cask 20),9.1
Port Ellen 1983 Old Bothwell (Cask 221),8.8
Port Ellen 1983 Old Bothwell (Cask 230),9.1
Port Ellen 1983 Old Malt Cask (Cask 6588),8.5
Port Ellen 1983 Old Malt Cask (Cask 6702),8.5
Port Ellen 1983 Old Malt Cask (Cask 6836),9.1
Port Ellen 1983 Scotch Single Malt Circle,8.8
Port Ellen 1983 Scott's Selection,9.1
Port Ellen 1983 Signatory,8.8
Port Ellen 1983 Silver Seal,8.8
Port Ellen 1983 Single Malts of Scotland,8.1
Port Ellen 1st Release,9.1
Port Ellen 22yr Premier Barrel,8.8
Port Ellen 33 Year Old That Boutique-y Whisky Company,8.8
Port Ellen 8th Release,8.8
Port Ellen DL 60th Anniversary,8.8
Port Ellen Eleventh Release,9.1
Port Ellen Fourth Release,9.4
Port Ellen Ninth Release,8.8
Port Ellen Pe1 Elements of Islay,9.1
Port Ellen Pe2 Elements of Islay,9.1
Port Ellen Second Release,9.1
Port Ellen Seventh Release,9.1
Port Ellen Tenth Release,9.1
"Port Ellen, 19 ys, Old Malt Cask, Sherry",8.8
"Port Ellen, Scottish Wildlife",9.1
Potter's Whiskey,7.2
Powers Gold Label,7.8
Powers John's Lane ,8.1
President's Choice (1960s),8.8
Prichard's Double Barreled,7.8
Prichard's Rye,7.5
Prichard's Single Malt Whiskey,7.5
Pure Kentucky Small Batch,8.8
Queen Anne (1960s),8.5
Rare Ayrshire 1974 Signatory K&L (Ladyburn) Cask 2607,8.8
Rare Ayrshire 1975 Signatory (Ladyburn) Cask 553,7.8
Rare Ayrshire 1975 Signatory (Ladyburn) Cask 558,8.8
Rare Ayrshire 1975 Signatory CS for Binny's,8.8
Rathskeller Rye,9.4
Rebel Yell,7.5
Rebel Yell (Stizel-Weller),8.1
Red Hackle Blended Scotch Whisky,4.0
Red Hook Rye Barrel 3 (LeNell's),9.1
Red Hook Rye Barrel 4 (LeNell's),8.8
Redbreast 12,8.5
Redbreast 12 Cask Strength,8.1
Redbreast 15,7.8
Redbreast 21,8.5
Redemption Barrel Proof Rye,8.5
Redemption High Rye Bourbon,8.1
Redemption Rye,7.8
Reisetbauer 7,7.8
Rhetoric 20,8.5
Rittenhouse Rye 100 (Heaven Hill/Bernheim),7.8
Rittenhouse Rye 100 Proof (Brown Forman),8.1
Rittenhouse Rye 21,8.5
Rittenhouse Rye 23,8.8
Rittenhouse Rye 25,8.8
Rock Hill Farms Single Barrel Bourbon,8.1
Rogue Dead Guy Whiskey,7.8
Rosebank 12 Flora and Fauna,8.8
Rosebank 14 Chieftain's,7.5
Rosebank 15 (1980's),8.8
Rosebank 1980 Old Malt Cask,8.5
Rosebank 1989 Jewels of Scotland,8.5
Rosebank 1989 Murray McDavid,8.1
Rosebank 1989 Murray McDavid Mission,8.1
Rosebank 1990 Connoisseurs Choice,8.5
Rosebank 1990 Old Malt Cask,8.8
Rosebank 1990 Old Malt Cask #4655 ,8.5
Rosebank 1990 Single Malts of Scotland,8.8
Rosebank 1991 Adelphi,8.5
Rosebank 1991 Cask,8.1
Rosebank 1991 Single Malts of Scotland,8.5
Roughstock Montana Whiskey,8.8
Rowan's Creek,9.1
Royal Brackla 13yr Battlehill,7.8
Royal Brackla 1976 Scott's Selection,8.1
Royal Brackla 1978 Rare Malts,9.1
Royal Brackla 1998 Douglas Laing,8.5
Royal Brackla 2000 SMWS 55.26,8.5
Royal Brackla 21 ,8.5
Royal Island Finest Old 17,7.5
Royal Lochnagar  1977 Norse Cask ,8.8
Royal Lochnagar 12,7.8
Royal Lochnagar 1977 Norse Cask,8.8
Royal Lochnagar 1996 A.D. Rattray for BevMo,7.8
Royal Lochnagar 1998 Signatory (Binny's),8.5
Royal Lochnagar 2002 Faultline (for K&L),8.1
Royal Lochnagar Distillers Edition,8.5
Royal Lochnagar House Baratheon,7.8
Royal Lochnagar Selected Reserve (pre 2008),8.8
Royal Salute 38yr Stone of Destiny,8.5
Royal Salute 62 Gun Salute,9.1
Russell's Reserve 1998,8.8
Russell's Reserve Kentucky Straight Bourbon Whiskey,8.8
Russell's Reserve Rye,8.5
Russell's Reserve Rye Single Barrel,8.5
Russell's Reserve Single Barrel,8.8
Russell's Reserve Single Barrel Cox's Liquor Barrel #28 ,8.1
Russell's Reserve Single Barrel K&L #13,8.5
Russell's Reserve Single Barrel K&L #14,8.5
Russell's Reserve Single Barrel K&L #19,8.8
Russell's Reserve Single Barrel Wesport Whiskey #23,8.1
Russell's Reserve Single Barrel Wesport Whiskey #24,8.8
Russell's Reserve Single Barrels Liquor Barn #36,8.5
S.E. Callahan's Batch 8,8.8
Samaroli Evolution 2013,7.8
Samaroli Isle of Jura ,8.5
San Diego Distillery - 102016,5.9
San Diego Distillery Darkstar November,5.9
San Diego Peated,5.9
Santis Edition Alpstein Pinot Noir Finish,7.8
Santis Malt Swiss Highlander,8.5
Santis Malt Swiss Highlander CS Peated,8.1
Sazerac 18 (2000),8.8
Sazerac 18 (2015),8.1
Sazerac 18 (Fall 2002),9.1
Sazerac 18 (Fall 2004),8.5
Sazerac 18 (Fall 2005),8.8
Sazerac 18 (Fall 2006),8.1
Sazerac 18 (Fall 2007),8.8
Sazerac 18 (Fall 2010),8.8
Sazerac 18 (Fall 2011),8.8
Sazerac 18 (Fall 2012),8.8
Sazerac 18 (Fall 2013),8.5
Sazerac Rye,7.8
Scapa 10 Gordon & MacPhail,7.5
Scapa 12,7.8
Scapa 14,8.1
Scapa 14 Cask Strength,8.5
Scapa 16,8.8
Scapa 1974 Old Malt Cask,8.8
Scapa 1989 Signatory,8.5
Scapa 1993,8.1
Scapa 19yr D&M Aficionados Club,8.5
Schlenkerla Smokemalt Rauchbier,7.0
Scotch Blue International,7.5
Seagram's 7 Crown,6.5
Seagram's VO,7.2
Seagrams 7 Crown 1960's,6.5
Secret Distillery #2 21 Year Old That Boutique-y Whisky Company,8.5
Serendipity,8.1
Seven Stills Chocasmoke,7.5
Seven Stills Whipnose Whiskey,8.5
Sheep Dip (Yellow Label),8.1
"Sheep Dip 1990 ""Old Hebridean""",7.8
Shenandoah Rye (1912/1927),8.5
Silver Coyote,6.5
Silver Grove (1917/1933),8.5
Silver Wedding (1917/1932),8.8
Slyrs 3,7.8
Smith's Angaston Whisky 14yr,8.8
Smogen Barrique!,8.5
Smokey Joe,8.5
Smooth Ambler Contradiction ,7.8
"Smooth Ambler Old Scout 11 yo ""FS/FT""",8.5
"Smooth Ambler Old Scout 11 yo ""Jawbreaker""",8.8
Smooth Ambler Old Scout 8 yo (DougDogz),8.8
Smooth Ambler Old Scout 8 yo (Kenwood Liquors),8.8
Smooth Ambler Old Scout 9 yo Single Barrel Limited Release,8.5
Smooth Ambler Old Scout Bourbon 6 yo,8.1
Smooth Ambler Old Scout Bourbon 7 yo,8.8
Smooth Ambler Old Scout Rye,8.5
Smooth Ambler Very Old Scout 14 yo,8.1
Snake River Stampede,6.5
Speyburn 10,7.8
Speyburn 1977 Connoisseurs Choice,8.5
Speyburn Braden Orach,7.8
Speyside 10,6.2
"Speyside 12, The",7.8
Speyside 1977 Whisky-Doris,8.8
Spice Tree Extravaganza,8.5
Spirit of America Bourbon,7.8
Springbank 10 (100 Proof),8.5
Springbank 10 (circa 2000s),8.5
Springbank 12 (Circa 1980's),8.8
Springbank 12 (Green Thistle 1990s),8.1
Springbank 12 (Green Thistle 1990s),8.5
Springbank 12 (Late 1980s),8.5
Springbank 12 (Red Thistle 1990s),8.5
Springbank 12 100 Proof (Circa 1990s),9.4
Springbank 12 100 Proof (UK 1990s),9.1
Springbank 12 Cask Strength,8.5
Springbank 12 Ceramic Jug,8.5
Springbank 12 Claret Finish,8.8
Springbank 12 Cream Sherry Finish,7.0
Springbank 12 Douglas Laing Premiere Barrel,8.1
Springbank 12 Hart Bros (Park Avenue),8.5
Springbank 12 James MacArthur (1990's),8.5
Springbank 13 Single Malts of Scotland,7.5
Springbank 14 (Astor Wines),8.8
Springbank 14 Port Wood,8.8
Springbank 15,8.1
Springbank 15 SMOS,7.8
Springbank 16 Rum Finish,8.1
Springbank 17,8.8
Springbank 18,8.5
Springbank 1964 Adelphi ,9.1
Springbank 1967 24yo,9.1
Springbank 1967 Blackadder,8.8
Springbank 1967 Murray McDavid for PLOWED,9.4
Springbank 1967 Signatory Vintage,8.8
Springbank 1968 Chieftain's (Cask 1414),8.8
Springbank 1968 Chieftain's (Cask 1542),8.1
Springbank 1968 Dun Bheagan,8.5
Springbank 1969 Murray McDavid,9.1
Springbank 1969 Signatory,9.1
Springbank 1970 Private OB Cask 2966,8.8
Springbank 1970 The Whisky Fair ,8.5
Springbank 1972,8.8
Springbank 1972 Chieftain's,9.1
Springbank 1972 Whyte & Whyte Cask 158,9.1
Springbank 1974,9.1
Springbank 1974 Chieftain's #1778,8.8
Springbank 1974 Chieftain's Cask 1162,9.1
Springbank 1975 Signatory,8.5
Springbank 1978,8.8
Springbank 1979 14yo,8.8
Springbank 1979 15yo,8.5
Springbank 1990 John McDougall,8.8
Springbank 1991 Jewels of Scotland,8.5
Springbank 1992 Alambic Classique,8.5
"Springbank 1992 Berrys' Own Selection ""Peat-Smoked""",8.8
Springbank 1993 Duncan Taylor ,7.8
Springbank 1995 Duncan Taylor Dimensions,7.8
Springbank 1995 High Spirits Collection,8.5
Springbank 1995 The Alchemist ,8.1
Springbank 1996  DL Platinum Old & Rare for K&L,8.5
Springbank 1996 Amontillado Cask,8.1
Springbank 1996 CasQueteers,8.8
Springbank 1996 Fino Cask,8.5
Springbank 1996 The Maltman,8.5
Springbank 1997 (1st Batch),8.5
Springbank 1997 (Binny's),8.1
Springbank 1997 (for K&L),8.5
Springbank 1997 17 yo,8.8
Springbank 1998 Burns Malt,8.8
Springbank 1998 Glengarry Cask Owners,8.5
Springbank 1998 K&L,8.8
Springbank 1998 WhiskyBroker,8.1
Springbank 19yr Bourbon Cask,8.5
Springbank 2000 12 yo Calvados Finish,8.5
Springbank 2000 Jamieson,8.8
Springbank 2000 Murray McDavid,7.5
Springbank 2000 SMWS 27.87,8.8
Springbank 21 (2014 Release),8.1
Springbank 21 (circa 1999),9.1
Springbank 23 for SCOMA,9.1
Springbank 23 James Macarthur's,9.1
Springbank 25,8.5
Springbank 25 (Gold Wax),8.8
Springbank 25 (mid '90s),9.1
Springbank 25 Millenium,9.4
Springbank 30 (1980s),8.5
Springbank 32,8.1
Springbank 35 Year Milennium,9.4
Springbank 37 Chieftain's,8.5
Springbank 9 Marsala Wood,8.5
Springbank Cask Owner's Private Bottling,8.5
Springbank CV,8.1
Springbank CV - circa 2010,7.5
Springbank CV Green Thistle (Mid '90s),8.5
Springbank Green,8.5
Springbank Local Barley 16yo (2016),8.5
Springbank Local Barley 1966 (Cask 470),9.1
Springbank Local Barley 1966 (Cask 482),9.4
Springbank Local Barley 1966 (Cask 504),9.1
Springbank Local Barley 1966/2000,9.1
Springbank Rundlets & Kilderkins,8.8
Springbank SMWS 27.90,8.8
Springbank Volume I Green Ceramic Book,8.5
Springbank Volume II Red Ceramic Book,8.5
Springbank Volume III Black Ceramic Book,8.5
St. George,8.1
St. George (new bottle),7.8
St. George Baller,7.8
St. George's Chapter 11 Cask Strength,7.8
St. George's Chapter 11 Heavily Peated,7.8
St. Magdalene 1966 Connoisseurs Choice,9.1
St. Magdalene 1970 Rare Malts,8.5
St. Magdalene 1975 Connoisseurs Choice (Royal Mile),8.8
St. Magdalene 1975 G&M for Brookline,8.1
St. Magdalene 1979 Rare Malts,8.8
St. Magdalene 1982 Dun Bheagan,8.5
St. Magdalene 1982 Whisky Tales,8.8
St. Magdalene SMWS 49.10,9.1
Stagg Jr.,8.5
Stalk and Barrel Single Malt,8.5
Stark Spirits Peated Single Malt,5.9
Starward,7.5
Stranahan's Colorado Whiskey,8.1
Strathclyde 1969 Dewar Rattray,8.8
Strathisla 12,8.1
Strathisla 15  Gordon Macphail (1970's),9.1
Strathisla 1963 G&M for Limburg,9.1
Strathisla 1963 Gordon & MacPhail,9.1
Strathisla 1967 Duncan Taylor,8.1
Strathisla 1967 Duncan Taylor,8.5
Strathisla 1967 Whisky Agency,9.1
Strathisla 1989 Blackadder,8.5
Strathisla 21,8.8
Strathisla 25 Gordon & MacPhail,8.1
Strathisla 40 Gordon & MacPhail,8.1
Strathisla 8 (1970s/80s),7.5
Strathmill 1976 Dewar Rattray,8.5
Strathmill 1992 Signatory,7.8
Stronachie 12,8.5
Stronachie 17,8.8
Stronachie 1976 AD Rattray,9.1
Sullivans Cove Bourbon Matured CS,8.1
Sullivans Cove Double Cask,7.8
Sullivans Cove French Oak - Batch 052A,8.1
Sun Shine,8.8
Sunny Brook,8.1
Suntory Reserve (1980s),8.1
Suntory Reserve (late 1970's),7.0
Suntory Reserve 10,7.5
Suntory Royal,7.8
Suntory Royal 12,7.5
Suntory Whisky Blend,7.5
Suntory Whisky Toki,7.2
Super Nikka Whisky,7.5
Svenska Eldvatten 1994,8.1
Syndicate 58/6,8.1
"Talisker ""Talimburg"" 1972 Old Malt Cask",8.8
"Talisker ""Talimburg"" 1986 The Whisky Fair",8.8
Talisker 10,8.5
Talisker 175th,8.1
Talisker 18,8.8
"Talisker 1977 ""Fiskavaig"" Glenkeir Treasures",8.5
Talisker 1982 OMC Tactical,8.5
Talisker 1985 2013 Diageo Special Release,8.8
Talisker 1992 Distiller's Edition,9.1
Talisker 1993 Distiller's Edition,8.1
Talisker 1999 Distillers Edition,7.8
"Talisker 20, 1981 (UK)",9.4
"Talisker 20, 1981 (USA)",9.1
Talisker 2008 The Speakeasy,8.1
Talisker 2009 Hepburn's Choice for K&L,7.5
Talisker 2018 Distillers Edition,7.8
Talisker 25 (2001),9.1
Talisker 25 (2004),8.8
Talisker 25 (2005),8.5
Talisker 25 (2007),8.8
Talisker 25 (2011),8.5
Talisker 30 (2007 Release),8.8
Talisker 30 (2010 Release),8.8
Talisker 30 (2013 Release),8.5
Talisker 57 North,8.8
Talisker 8yr Old Particular,8.5
Talisker Distillers 2013 Edition,8.5
Talisker House Greyjoy,8.5
Talisker Port Ruighe,7.8
Talisker Secret Stills 1.1,8.8
Talisker Secret Stills 1.2,8.1
Talisker Skye,7.8
Talisker Storm,8.5
Tamdhu 10 (after re-opening),7.5
Tamdhu 10 (pre-closure),7.5
Tamdhu 1967 Avery's,8.8
Tamdhu 1969 Duncan Taylor ,8.1
Tamdhu 1969 Duncan Taylor,8.8
Tamdhu 1969 Duncan Taylor #4104,8.8
Tamdhu 1969 Peerless,9.1
Tamdhu 1989 DL Platinum,8.8
Tamdhu 1989 Jewels of Scotland,8.5
Tamdhu 1994 Signatory,8.1
Tamdhu 1998 Old Particular,8.5
Tamdhu 50,9.4
Tamdhu Batch Strength,8.1
Tamdhu Glenlivet 1963 Cadenhead,8.5
Tamnavulin 1968,8.5
Tamnavulin 1988 Cask,8.5
Tamnavulin 40 Anniversary Selection,7.5
Tamnavulin-Glenlivet Cadenhead 23yo,8.8
Taos Lightning Rye 1997 Cask 15,8.8
Taos Lightning Rye 1997 Cask 16,8.1
Tasmanian Heartwood - Four Corners of Ross,9.1
Te Bheag,8.1
Teacher's Highland Cream,7.8
Teacher's Highland Cream (1950s Bottling),8.5
Teacher's Highland Cream (Late 1970s),7.5
Teaninich  1982 The Bottlers,8.8
Teaninich 12 Jewels of Scotland,8.5
Teaninich 1973 Hunter Laing Old & Rare,8.8
Teaninich 1984 Signatory,8.8
Teeling 24yr,8.5
Teeling Carcavelos Barrel Aged Single Cask Irish Whiskey,8.5
